,saleamt,saleTransDate,identifier.Id,identifier.fips,identifier.apn,identifier.attomId,lot.lotSize1,address.country,address.countrySubd,address.line1,address.line2,address.locality,address.matchCode,address.oneLine,address.postal1,address.postal2,address.postal3,location.accuracy,location.latitude,location.longitude,location.distance,location.geoid,location.geoIdV4.CO,location.geoIdV4.CS,location.geoIdV4.DB,location.geoIdV4.N4,location.geoIdV4.SB,location.geoIdV4.ZI,summary.propclass,summary.propsubtype,summary.proptype,summary.yearbuilt,summary.propLandUse,summary.propIndicator,building.size.universalsize,building.rooms.bathstotal,building.rooms.beds,vintage.lastModified,vintage.pubDate,identifier.apnOrig,location.geoIdV4.PL
118,365000.0,2005-04-29,966399,34029,07  00902-  28-00006,966399,0.2378099,US,NJ,203 MIDSTREAMS PL,"BRICK, NJ 08724",BRICK,ExaStr,"203 MIDSTREAMS PL, BRICK, NJ 08724",08724,3726,C001,Rooftop,40.073324,-74.106684,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1958.0,SFR,10,2007,3.0,5.0,2022-09-23,2022-09-23,,
119,261000.0,2015-07-01,966400,34029,07  00902-  06-00013,966400,0.1698806,US,NJ,112 ARIEL PL,"BRICK, NJ 08724",BRICK,ExaStr,"112 ARIEL PL, BRICK, NJ 08724",08724,3702,C047,Rooftop,40.073164,-74.102340,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1960.0,SFR,10,1176,1.0,3.0,2022-10-05,2022-10-05,,
120,269000.0,2008-10-08,966404,34029,07  00902-  05-00011,966404,0.1836547,US,NJ,203 MIDSTREAMS RD,"BRICK, NJ 08724",BRICK,ExaStr,"203 MIDSTREAMS RD, BRICK, NJ 08724",08724,3731,C001,Rooftop,40.074138,-74.104417,0.0,"CO34029, CS3407420, DB3402220, RS0000442150, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,65500da01e37954580d420ddabe87829,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1960.0,SFR,10,1944,2.0,6.0,2022-09-30,2022-09-30,,
121,215000.0,2019-09-26,966405,34029,07  01043-0000-00023,966405,0.1147842,US,NJ,23 COOLIDGE DR,"BRICK, NJ 08724",BRICK,ExaStr,"23 COOLIDGE DR, BRICK, NJ 08724",08724,3203,C016,Rooftop,40.077449,-74.105678,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1954.0,SFR,10,888,1.0,3.0,2022-10-05,2022-10-05,,
122,139900.0,2000-04-24,966406,34029,07  01043-0000-00024,966406,0.1147842,US,NJ,24 ROOSEVELT DR,"BRICK, NJ 08724",BRICK,ExaStr,"24 ROOSEVELT DR, BRICK, NJ 08724",08724,3212,C010,Rooftop,40.077520,-74.105334,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1978.0,SFR,10,1607,2.0,2.0,2022-10-29,2022-10-29,,
123,107000.0,2000-11-16,966407,34029,07  01043-0000-00022,966407,0.1147842,US,NJ,22 ROOSEVELT DR,"BRICK, NJ 08724",BRICK,ExaStr,"22 ROOSEVELT DR, BRICK, NJ 08724",08724,3212,C010,Rooftop,40.077387,-74.105287,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1960.0,SFR,10,898,1.0,2.0,2022-10-29,2022-10-29,,
124,231000.0,2017-01-27,966411,34029,07  01044-0000-00027,966411,0.1721763,US,NJ,29 ROOSEVELT DR,"BRICK, NJ 08724",BRICK,ExaStr,"29 ROOSEVELT DR, BRICK, NJ 08724",08724,3211,C010,Rooftop,40.077925,-74.104918,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1960.0,SFR,10,1103,1.0,3.0,2019-09-07,2019-09-07,,
125,,,966412,34029,07  01043-0000-00014,966412,0.2295684,US,NJ,14 ROOSEVELT DR,"BRICK, NJ 08724",BRICK,ExaStr,"14 ROOSEVELT DR, BRICK, NJ 08724",08724,3212,C010,Rooftop,40.076924,-74.105122,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1952.0,SFR,10,1726,2.0,3.0,,,,
126,,,966413,34029,07  01044-0000-00021,966413,0.1147842,US,NJ,21 ROOSEVELT DR,"BRICK, NJ 08724",BRICK,ExaStr,"21 ROOSEVELT DR, BRICK, NJ 08724",08724,3211,C010,Rooftop,40.077494,-74.104766,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1960.0,SFR,10,960,1.0,2.0,,,,
127,1135000.0,2005-08-01,1025673,34029,07  00934-0000-00001,1025673,0.1837006,US,NJ,679 PRINCETON AVE,"BRICK, NJ 08724",BRICK,ExaStr,"679 PRINCETON AVE, BRICK, NJ 08724",08724,4859,C008,Rooftop,40.057752,-74.075635,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1960.0,SFR,10,2184,3.0,3.0,2022-10-27,2022-10-27,,
128,315000.0,2021-10-15,1225260,34029,07  01210-  03-00049,1225260,0.1147842,US,NJ,56 EVEREST DR S,"BRICK, NJ 08724",BRICK,ExaStr,"56 EVEREST DR S, BRICK, NJ 08724",08724,2026,C049,Rooftop,40.099722,-74.129514,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1979.0,SFR,10,1387,2.0,2.0,2021-12-09,2021-12-09,,
129,299900.0,2005-02-28,1225261,34029,07  01397-  22-00068,1225261,0.1836547,US,NJ,534 NEW JERSEY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"534 NEW JERSEY AVE, BRICK, NJ 08724",08724,1414,R001,Rooftop,40.107090,-74.120631,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,9efd052de2574adee8539ca648939692,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1960.0,SFR,10,1144,2.0,3.0,2022-09-07,2022-09-07,,
130,590000.0,2022-08-31,1225262,34029,07  01421-  07-00017,1225262,0.734596,US,NJ,565 KIRK LN,"BRICK, NJ 08724",BRICK,ExaStr,"565 KIRK LN, BRICK, NJ 08724",08724,1276,C056,Rooftop,40.111230,-74.119788,0.0,"CO34029, CS3407420, DB3402220, RS0000297545, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,7e3a6358090c1e1ee3769853aea3fe98,"77f11cd01f2162689f97758fc8213ad1,92b7e3a00ec3da5d1339fc2f573358a5",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1984.0,SFR,10,2590,3.0,4.0,2022-10-11,2022-10-11,,
131,,2005-07-21,1225263,34029,07  01421-  04-00015,1225263,0.406405,US,NJ,545 HEATHER LN,"BRICK, NJ 08724",BRICK,ExaStr,"545 HEATHER LN, BRICK, NJ 08724",08724,1049,C056,Rooftop,40.112934,-74.117761,0.0,"CO34029, CS3407420, DB3402220, RS0000327628, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,5d63ee76cfd6289c6d5bac081fa402f7,"77f11cd01f2162689f97758fc8213ad1,92b7e3a00ec3da5d1339fc2f573358a5",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1979.0,SFR,10,1920,2.0,4.0,2022-09-23,2022-09-23,,
132,129900.0,,1225267,34029,07  01391-  18-00011,1225267,0.2089073,US,NJ,544 MICHIGAN AVE,"BRICK, NJ 08724",BRICK,ExaStr,"544 MICHIGAN AVE, BRICK, NJ 08724",08724,1410,R001,Rooftop,40.106543,-74.124211,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,9efd052de2574adee8539ca648939692,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1981.0,SFR,10,1871,2.0,4.0,2022-09-12,2022-09-12,,
133,,,1225268,34029,07  01391-  18-00006,1225268,0.2295684,US,NJ,548 MICHIGAN AVE,"BRICK, NJ 08724",BRICK,ExaStr,"548 MICHIGAN AVE, BRICK, NJ 08724",08724,1410,R001,Rooftop,40.106816,-74.124428,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,9efd052de2574adee8539ca648939692,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1980.0,SFR,10,1462,2.0,3.0,,,,
134,339000.0,2020-11-04,1225269,34029,07  01392-  19-00016,1225269,0.2754821,US,NJ,543 MICHIGAN AVE,"BRICK, NJ 08724",BRICK,ExaStr,"543 MICHIGAN AVE, BRICK, NJ 08724",08724,1409,R001,Rooftop,40.106466,-74.123614,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,9efd052de2574adee8539ca648939692,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1965.0,SFR,10,1684,2.0,3.0,2022-10-05,2022-10-05,,
135,229000.0,2020-03-31,1225270,34029,07  01392-  19-00022,1225270,0.1836547,US,NJ,535 MICHIGAN AVE,"BRICK, NJ 08724",BRICK,ExaStr,"535 MICHIGAN AVE, BRICK, NJ 08724",08724,1409,R001,Rooftop,40.106217,-74.123462,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,9efd052de2574adee8539ca648939692,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1961.0,SFR,10,1056,1.0,3.0,2022-10-05,2022-10-05,,
136,280000.0,2021-12-27,1225275,34029,07  01392-  19-00030,1225275,0.1836547,US,NJ,523 MICHIGAN AVE,"BRICK, NJ 08724",BRICK,ExaStr,"523 MICHIGAN AVE, BRICK, NJ 08724",08724,1409,R001,Rooftop,40.105820,-74.123217,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,9efd052de2574adee8539ca648939692,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1958.0,SFR,10,952,1.0,3.0,2022-08-19,2022-08-19,,
137,220001.0,2008-10-17,1225276,34029,07  01391-  18-00001,1225276,0.246809,US,NJ,549 NEW YORK AVE,"BRICK, NJ 08724",BRICK,ExaStr,"549 NEW YORK AVE, BRICK, NJ 08724",08724,1466,R001,Rooftop,40.106702,-74.124776,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,9efd052de2574adee8539ca648939692,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1971.0,SFR,10,1222,2.0,3.0,2022-10-27,2022-10-27,,
138,,2009-05-22,1296264,34029,07  00870-  22-00022-  05,1296264,0.3960055,US,NJ,1 BUXTON CT,"BRICK, NJ 08724",BRICK,ExaStr,"1 BUXTON CT, BRICK, NJ 08724",08724,5036,C070,Rooftop,40.062125,-74.107907,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1996.0,SFR,10,2662,2.0,4.0,2022-10-05,2022-10-05,,
139,265000.0,2005-10-27,1296266,34029,07  00902-  44-00021,1296266,0.2570937,US,NJ,126 MERIDIAN DR,"BRICK, NJ 08724",BRICK,ExaStr,"126 MERIDIAN DR, BRICK, NJ 08724",08724,4460,C022,Rooftop,40.064869,-74.101404,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1957.0,SFR,10,1012,1.0,3.0,2022-10-05,2022-10-05,,
140,322905.0,2007-03-30,1296271,34029,07  00902-  14-00005,1296271,0.1790634,US,NJ,409 MIDSTREAMS RD,"BRICK, NJ 08724",BRICK,ExaStr,"409 MIDSTREAMS RD, BRICK, NJ 08724",08724,3837,C001,Rooftop,40.070050,-74.100744,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1955.0,SFR,10,1470,2.0,3.0,2022-09-23,2022-09-23,,
141,499000.0,2022-05-23,1296272,34029,07  00902-  30-00003,1296272,0.2295684,US,NJ,85 NOTTINGHAM DR,"BRICK, NJ 08724",BRICK,ExaStr,"85 NOTTINGHAM DR, BRICK, NJ 08724",08724,3764,C001,Rooftop,40.071135,-74.105794,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1965.0,SFR,10,1336,2.0,3.0,2022-10-05,2022-10-05,,
142,350000.0,2005-04-15,1296273,34029,07  00902-0000-00015-  02,1296273,0.5168962,US,NJ,133 RAINBOW DR,"BRICK, NJ 08724",BRICK,ExaStr,"133 RAINBOW DR, BRICK, NJ 08724",08724,3976,C022,Rooftop,40.069959,-74.099529,0.0,"CO34029, CS3407420, DB3402220, RS0004843066, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,536fa5f73910cb1b3537a4bed2b649ba,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1995.0,SFR,10,1588,2.0,3.0,2022-11-09,2022-11-09,,
143,359900.0,2005-05-09,1296275,34029,07  00896-0000-00009,1296275,0.1148072,US,NJ,356 SHAWNEE DR,"BRICK, NJ 08724",BRICK,ExaStr,"356 SHAWNEE DR, BRICK, NJ 08724",08724,4451,C071,Rooftop,40.057956,-74.102110,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1939.0,SFR,10,1171,2.0,3.0,2022-10-29,2022-10-29,,
144,267500.0,2017-11-30,1296281,34029,07  00902-  40-00003,1296281,0.2840909,US,NJ,141 MERIDIAN DR,"BRICK, NJ 08724",BRICK,ExaStr,"141 MERIDIAN DR, BRICK, NJ 08724",08724,4459,C022,Rooftop,40.063643,-74.103103,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1961.0,SFR,10,2240,2.0,4.0,2022-10-05,2022-10-05,,
145,282900.0,2004-09-08,1296282,34029,07  00902-  40-00007,1296282,0.2295914,US,NJ,133 MERIDIAN DR,"BRICK, NJ 08724",BRICK,ExaStr,"133 MERIDIAN DR, BRICK, NJ 08724",08724,4459,C022,Rooftop,40.064406,-74.102486,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1971.0,SFR,10,1256,2.0,3.0,2022-10-29,2022-10-29,,
146,,,1296283,34029,07  00902-  45-00014,1296283,0.3098944,US,NJ,136 MERIDIAN DR,"BRICK, NJ 08724",BRICK,ExaStr,"136 MERIDIAN DR, BRICK, NJ 08724",08724,4461,C022,Rooftop,40.063877,-74.102092,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1957.0,SFR,10,1400,2.0,3.0,,,,
147,,,1296284,34029,07  00902-  45-00013,1296284,0.2458907,US,NJ,138 MERIDIAN DR,"BRICK, NJ 08724",BRICK,ExaStr,"138 MERIDIAN DR, BRICK, NJ 08724",08724,4461,C022,Rooftop,40.063621,-74.102204,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1957.0,SFR,10,2036,2.0,3.0,,,,
148,105000.0,1995-06-23,1296288,34029,07  00902-  45-00017,1296288,0.232989,US,NJ,105 SILVER DR,"BRICK, NJ 08724",BRICK,ExaStr,"105 SILVER DR, BRICK, NJ 08724",08724,4442,C022,Rooftop,40.063902,-74.101504,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1958.0,SFR,10,1400,2.0,3.0,2020-09-03,2020-09-03,,
149,170000.0,2017-10-31,1296339,34029,07  01429-  02-00002-0000-C1318,1296339,0.1364096,US,NJ,1318 SABRINA CT,"BRICK, NJ 08724",BRICK,ExaStr,"1318 SABRINA CT, BRICK, NJ 08724",08724,7132,C073,Rooftop,40.102598,-74.143308,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1280,2.0,2.0,2022-10-05,2022-10-05,,
150,237000.0,2005-06-14,1296340,34029,07  01429-  03-00002-0000-C0013,1296340,0.1449036,US,NJ,13 KITTY CT,"BRICK, NJ 08724",BRICK,ExaStr,"13 KITTY CT, BRICK, NJ 08724",08724,7192,C031,Rooftop,40.100252,-74.145614,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1997.0,CONDOMINIUM,11,1428,2.0,3.0,2022-10-29,2022-10-29,,
151,176000.0,,1296341,34029,07  01429-  02-00002-0000-C0018,1296341,0.1125115,US,NJ,18 ADRIANA CT,"BRICK, NJ 08724",BRICK,ExaStr,"18 ADRIANA CT, BRICK, NJ 08724",08724,7101,C073,Rooftop,40.100300,-74.144575,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1056,1.0,2.0,2018-04-26,2018-04-26,,
152,207000.0,2005-05-17,1296345,34029,07  01429-  02-00002-0000-C0274,1296345,0.1107897,US,NJ,274 TABETHA CT,"BRICK, NJ 08724",BRICK,ExaStr,"274 TABETHA CT, BRICK, NJ 08724",08724,7138,C073,Rooftop,40.102763,-74.140988,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1024,2.0,2.0,2022-10-27,2022-10-27,,
153,197000.0,2010-01-20,1296346,34029,07  01429-  02-00002-0000-C1322,1296346,0.1107897,US,NJ,1322 SABRINA CT,"BRICK, NJ 08724",BRICK,ExaStr,"1322 SABRINA CT, BRICK, NJ 08724",08724,7132,C073,Rooftop,40.102615,-74.143464,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1024,2.0,2.0,2022-10-28,2022-10-28,,
